latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-1.25615,103.98275,320.17,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,296.78,2.42,N,0
-1.25591,104.00901,326.12,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,297.67,3.17,N,0
-1.25586,104.00401,314.52,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.97,2.98,N,0
-1.25562,103.97335,322.01,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,297.26,1.93,N,0
-1.25544,103.97844,321.58,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,296.93,2.42,N,0
-1.25533,103.94226,305.81,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,293.73,1.29,N,0
-1.25521,104.00473,316.22,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,296.0,3.17,N,0
-1.25495,103.96905,309.81,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.62,1.93,N,0
-1.25474,103.97413,321.82,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,297.28,2.17,N,0
-1.25428,103.96475,313.22,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.86,2.63,N,0
-1.25404,103.96984,311.27,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.89,2.17,N,0
-1.2536,103.9604,312.98,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.62,2.63,N,0
-1.25345,104.01759,306.56,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.11,1.98,N,0
-1.25333,103.96554,314.75,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.99,1.99,N,0
-1.2532,103.98698,321.11,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,296.37,3.02,N,0
-1.2529,104.01826,305.45,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.07,2.56,N,0
-1.25278,104.01328,325.8,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,297.87,1.98,N,0
-1.25263,103.96123,313.98,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.89,1.99,N,0
-1.25253,103.98267,316.39,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,296.19,2.47,N,0
-1.25242,103.98772,321.47,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,296.05,2.51,N,0
-1.2522,104.01398,325.85,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,297.64,2.56,N,0
-1.25211,104.009,326.44,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,298.33,2.98,N,0
-1.25192,103.95689,308.95,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,294.79,1.72,N,0
-1.25185,103.97832,312.31,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.66,2.47,N,0
-1.25172,103.9834,314.18,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.95,1.95,N,0
-1.25149,104.00969,327.65,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,298.39,3.17,N,0
-1.25144,104.00471,309.94,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.75,2.98,N,0
-1.25118,103.97403,312.65,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.66,1.83,N,0
-1.25101,103.9791,308.4,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.03,1.95,N,0
-1.25079,104.00542,310.54,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,295.62,3.17,N,0
-1.25051,103.9697,311.85,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.57,1.83,N,0
-1.25031,103.97478,308.12,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.13,1.38,N,0
-1.24984,103.96539,308.97,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.03,2.28,N,0
-1.2496,103.97049,308.4,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.23,1.38,N,0
-1.24877,103.98761,316.37,0.48,0.48,2019-09-05,1803,N,VIIRS,n,2,295.05,3.02,N,0
-1.24836,104.01398,306.8,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.27,1.33,N,0
-1.24799,103.98834,309.07,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.18,2.51,N,0
-1.24769,104.0097,305.77,0.47,0.48,2019-09-05,1803,N,VIIRS,n,2,294.14,1.43,N,0
